"","latitude","longitude","reviewCount","checkins"
"8675",35.0875767,-80.8594553,7,26
"7907",43.46282236,-80.52195411,5,22
"516",33.4075588,-111.9169676,24,4
"10348",33.5038922,-112.1000457,7,34
"10866",33.55268811,-112.2584295,14,37
"17492",33.3050704,-111.9918344,73,123
"9701",33.6577429,-111.929248,10,31
"14571",45.5187145,-73.5936529,54,71
"14024",33.436293,-112.011827,23,64
"17043",33.4423485,-111.9554995,23,113
"17611",33.62536424,-111.9261462,75,126
"18163",33.426046,-111.9398137,112,142
"19351",35.3513949,-80.888219,63,183
"7089",40.3919796,-80.0173011,15,19
"22738",35.240733,-80.814418,88,462
"187",33.5095797,-112.0258966,25,3
"34",35.038603,-80.794068,11,3
"24274",36.0582387,-115.2437121,132,1154
"21507",40.420073,-80.045552,10,309
"1581",55.9385584,-3.191558,12,5
"1542",33.682848,-112.203559,4,5
"20616",36.09139252,-115.1772537,27,244
"11823",35.16263884,-80.73807652,13,44
"18878",35.22911,-80.84119,105,164
"1167",36.099264,-115.113908,15,5
"14719",45.4975546,-73.5806444,34,72
"1902",33.437221,-112.100323,3,6
"22695",33.4572256,-112.0898341,152,456
"21267",36.1230335,-115.075618,43,289
"23119",33.5808348,-111.9268582,250,545
"493",36.1233362,-115.2463714,3,3
"2607",55.9536746,-3.1905995,9,7
"7410",33.3781658,-112.0729196,8,20
"23843",36.1694541,-115.1416367,162,802
"22801",33.28151992,-111.7935749,13,476
"16751",55.95788251,-3.188867569,124,106
"6902",45.5288514,-73.5784758,4,18
"12537",55.9544631,-3.1980235,17,50
"12327",33.5737667,-111.9055104,70,48
"21780",33.596319,-111.981125,43,334
"3727",36.0858828,-115.149411,3,9
"22901",35.2154777,-80.8285213,119,497
"11893",35.9940179,-114.933927,5,44
"18342",36.025403,-115.046688,30,147
"12201",33.683216,-112.083836,21,47
"2948",40.495887,-80.056877,15,8
"9227",35.061576,-80.815612,6,28
"15041",43.0615846,-89.4004924,60,77
"20128",36.2745727,-115.2531,22,217
"19227",33.41763096,-111.9342977,4,177
"10021",35.0558598,-80.835121,11,32
"3047",45.4795208,-73.5808589,7,8
"24201",36.1077099,-115.1757699,461,1067
"5795",45.4803462,-73.8421972,8,15
"16715",33.35096,-111.858667,51,106
"22383",33.641458,-112.08,59,402
"8026",40.39047192,-80.07123401,23,23
"21737",36.12761515,-115.1703644,171,330
"5998",33.56659,-112.1512198,14,15
"16842",36.085343,-115.11937,40,108
"14276",36.1585615,-115.1657957,11,67
"14908",36.1345821,-115.1516104,33,75
"12617",35.225047,-80.84266,16,50
"11460",36.174425,-115.277036,4,41
"22137",36.0131849,-115.1192992,60,370
"14907",36.2404081,-115.2498459,9,75
"11455",36.1590036,-115.0803587,4,41
"3768",43.0629325,-89.4010952,30,10
"12106",36.0922493,-115.208489,16,46
"23477",33.6674187,-112.1203279,85,644
"24103",33.569402,-112.1204191,147,974
"20539",35.98160934,-115.113205,13,239
"5706",35.145399,-80.876031,12,14
"4313",40.36767991,-79.98418686,9,11
"14679",40.43219906,-79.89372119,19,72
"15284",33.6263425,-111.9247272,24,80
"11742",40.446593,-79.902294,31,43
"19881",36.12550514,-115.2086907,73,205
"7956",45.5260391,-73.580719,10,22
"1704",43.0366512,-89.4089056,3,5
"1160",35.23685074,-80.73797607,3,5
"16781",35.2232404,-80.8465868,48,107
"969",35.312144,-80.745093,5,4
"17252",33.62121,-112.00303,30,117
"8705",36.17141211,-115.2455693,18,26
"19260",33.3675618,-111.9112624,72,179
"23360",36.1546096,-115.2077903,64,605
"1737",49.0104347,8.398257646,65,6
"5543",33.4521292,-112.0830903,7,14
"7817",33.583264,-111.978471,16,22
"20422",33.34819017,-111.9833333,59,231
"7453",35.205977,-80.83591,3,20
"24448",35.96503799,-115.169479,325,1481
"20571",33.348617,-111.75689,8,241
"23674",33.3309021,-111.9785499,95,727
"8256",33.5531631,-112.109916,19,24
"14951",35.117083,-80.720631,14,75
"17084",35.226008,-80.846744,24,114
"13838",33.4961,-111.929344,45,62
"16256",33.5958929,-112.118593,58,97
"1282",55.9434891,-3.1842563,20,5
"14913",33.47987,-111.9978239,40,75
"19061",36.087483,-115.243782,47,171
"3360",40.4582511,-79.9251169,15,9
"19130",33.1765313,-111.5846287,14,173
"18711",36.15821893,-115.2002938,34,158
"24595",36.0157945,-115.1180018,301,1879
"1071",40.4406248,-79.9958864,10,4
"13249",55.9479737,-3.1943423,47,56
"22004",35.0526069,-80.8514889,100,357
"15974",35.152852,-80.840464,57,92
"16430",33.41203285,-111.547916,51,100
"14616",35.3751097,-80.7258104,18,71
"21633",35.225324,-80.842187,62,321
"20144",36.09568392,-115.1748209,45,217
"10582",35.9714426,-114.8511708,24,36
"9336",55.95027,-3.1877648,28,29
"1067",55.9459816,-3.2125303,5,4
"3172",40.4289531,-79.9816951,6,8
"16582",36.09892272,-115.2424022,73,103
"24158",33.5822229,-111.9216833,335,1017
"4967",36.101456,-115.118501,4,12
"2290",45.5657642,-73.4502159,6,7
"19220",36.0146749,-114.952048,11,177
"13819",33.378352,-111.748897,30,62
"13207",36.1006486,-115.099351,25,56
"4035",45.6005231,-73.5645588,4,10
"15423",36.1191125,-115.2797333,15,82
"655",36.06476402,-115.0114951,3,4
"16442",33.336829,-111.790597,7,100
"4342",36.100336,-115.125135,4,11
"9150",33.55392813,-112.1698519,8,28
"11625",33.640568,-112.1340369,4,42
"13387",55.9453949,-3.191375,8,57
"14236",35.293081,-80.756328,11,67
"24627",36.1300289,-115.2777727,192,2038
"16505",36.1144204,-115.2796422,10,101
"10081",33.017727,-111.392423,21,33
"12760",33.7114452,-112.2731482,16,51
"13863",43.076622,-89.383313,55,62
"13367",33.3786663,-112.1688794,9,57
"9639",33.5834449,-111.9770187,12,30
"14870",33.640098,-111.980572,8,74
"13619",33.38087463,-111.8407745,11,60
"13890",35.213196,-80.783028,11,62
"10176",45.500226,-73.565505,4,33
"20650",40.47586,-79.919459,272,246
"3311",33.38162231,-112.0736618,31,9
"19533",33.2880227,-111.6863001,43,189
"5873",33.2115591,-111.5561122,7,15
"14666",35.306173,-80.752672,31,72
"8406",55.92528327,-3.210421535,9,25
"2535",35.139018,-80.737035,3,7
"15812",33.677427,-112.0370489,41,89
"7254",33.480085,-112.13332,10,20
"19583",36.1931903,-115.3037626,59,191
"11000",35.3488949,-80.8560302,6,38
"7754",45.57217963,-73.75400497,16,22
"6001",45.5369042,-73.6150166,19,15
"3682",35.228158,-80.8413154,8,9
"13963",33.3776903,-111.7528848,9,63
"13126",43.046881,-89.477194,42,55
"19701",36.0114785,-114.9921795,71,196
"18266",36.0560161,-115.2257873,31,144
"929",45.4864743,-73.5887298,8,4
"14405",33.71284559,-112.096467,33,69
"8483",45.52049402,-73.57942099,20,25
"18177",36.069821,-115.074583,34,142
"21865",45.5083537,-73.5607565,208,342
"11647",33.6109311,-112.1875136,19,43
"16248",36.0998469,-115.220449,68,97
"13576",33.3459373,-111.9636701,41,59
"524",40.461152,-79.948524,4,4
"14066",33.304138,-111.978392,63,65
"23403",43.0742365,-89.3810119,211,622
"11243",45.524946,-73.599561,17,40
"7151",36.089494,-115.138026,199,19
"4665",49.0053237,8.4142924,11,12
"24663",33.6283902,-111.893335,349,2242
"4672",40.4382419,-80.0682068,10,12
"8776",33.479852,-111.994039,15,26
"10385",33.5086148,-112.0307744,3,34
"4171",43.1275033,-89.3094196,3,10
"5478",43.1234137,-89.3141696,7,14
"3042",55.9462076,-3.2050595,7,8
"12841",36.1280756,-115.2245664,11,52
"22567",33.67126465,-111.9061432,192,434
"10096",33.03464784,-112.048163,28,33
"24729",33.50200643,-111.9282964,744,2827
"5570",35.295564,-80.74114,8,14
"6314",55.9430156,-3.1901196,6,16
"5813",40.489356,-79.9012144,14,15
"18753",40.4068186,-79.9169862,46,160
"5530",33.25003758,-111.634486,16,14
"995",45.5726283,-73.6016164,3,4
"5949",33.305681,-111.897553,3,15
"1945",33.5513424,-112.1169946,3,6
"21906",36.11692218,-115.175011,164,347
"3273",36.132282,-115.164622,4,8
"1748",36.1589501,-115.207506,8,6
"24219",36.1186984,-115.1864851,236,1085
"12381",36.11513054,-115.1939554,14,48
"15204",36.1738204,-115.0648608,18,79
"18651",33.233312,-111.858062,86,157
"17372",35.21900434,-80.94361963,35,120
"2917",33.58265205,-112.1185255,7,8
"22453",33.6260342,-111.9755746,10,414
"12199",36.1430817,-115.2536257,46,47
"7407",33.7577018,-111.9916814,6,20
"18336",33.583142,-111.926732,56,147
"3705",40.399287,-80.0445746,3,9
"20725",33.5268094,-111.9248055,80,251
"1185",45.5615146,-73.6046153,7,5
"22352",33.5095927,-111.9954476,27,398
"19567",33.6427458,-111.9760692,10,190
"12489",33.7418128,-112.3222579,17,49
"14491",33.6731379,-112.2388427,27,70
"2174",45.53186358,-73.65577859,9,6
"53",45.5137811,-73.5719662,7,3
"23903",33.677854,-111.978579,308,833
"8614",33.43674775,-111.9966791,8,25
"18629",33.4868879,-111.9267711,28,156
"831",35.2176174,-80.7929583,8,4
"9718",45.5014166,-73.5560744,41,31
"2699",45.4796561,-73.5768779,7,7
"8857",43.074475,-89.393396,37,27
"19999",36.110888,-115.17217,59,210
"10643",45.5247428,-73.6044542,26,36
"5809",33.3921826,-111.7185704,22,15
"5040",32.8805539,-111.734188,9,13
"2380",36.099039,-115.17044,4,7
"23350",36.118399,-115.172945,236,602
"10569",40.110113,-88.233218,43,36
"10349",33.482987,-112.263704,6,34
"6976",36.2393056,-115.190533,7,19
"19830",33.4807558,-112.0001367,40,203
"15805",36.143572,-115.281648,17,89
"24244",33.629436,-111.891499,163,1117
"4713",35.02870359,-80.96711129,4,12
"18055",33.4657117,-112.0657286,73,139
"21651",33.6834408,-111.9660359,183,322
"18205",33.725968,-111.855946,115,143
"344",55.9384407,-3.1815201,7,3
"9916",35.1028674,-80.9848619,18,32
"1838",36.106542,-115.17204,4,6
"17282",33.6266793,-112.393776,81,118
"3386",45.507368,-73.565741,13,9
"963",55.95731728,-3.193575952,4,4
"23315",33.5394924,-112.0623105,19,595
"20386",33.63884,-111.924235,40,229
"12838",36.175,-115.136389,11,52
"17032",36.0695997,-115.1722579,37,112
"6187",40.43809799,-79.99816093,8,16
"17106",35.1363573,-80.9367214,28,114
"24672",33.500662,-111.92835,113,2296
"12810",40.438918,-79.9553059,70,52
"20913",33.6345904,-112.2350037,64,265
"17053",36.0207221,-115.1219087,15,113
"6272",45.523739,-73.5832504,15,16
"24118",33.63924,-112.387167,121,989
"2011",36.0294451,-115.0862422,6,6
"24684",33.4563262,-112.0737079,327,2393
"11124",45.5222714,-73.5694624,23,39
"15676",33.3776719,-111.787975,38,87
"2652",33.713283,-112.111661,8,7
"17414",36.170055,-115.140844,20,121
"22155",33.637366,-112.0684502,99,372
"2349",43.07398995,-89.38302755,10,7
"2634",32.879237,-111.751265,6,7
"70",45.487328,-73.590828,4,3
"7305",33.6717895,-111.9060007,15,20
"1787",35.13893196,-80.9340477,8,6
"15227",36.101045,-115.1007958,13,79
"4914",33.6097856,-111.927307,4,12
"10162",33.320829,-111.755097,8,33
"15303",33.23366165,-111.8599091,11,80
"14839",36.1588941,-115.3122252,45,74
"10625",33.5365239,-112.0995827,5,36
"16376",33.6394497,-112.118963,13,99
"24207",33.509562,-112.0736825,83,1071
"2684",33.5257552,-111.9245158,7,7
"21444",33.2770908,-111.8604023,128,304
"5218",36.21516176,-115.2122883,7,13
"125",35.230194,-80.839336,11,3
"1861",36.106481,-115.297852,12,6
"8668",45.4959596,-73.5530975,45,26
"22281",36.1284289,-115.314551,15,388
"794",36.1220305,-115.1449273,5,4
"19781",33.3664206,-111.4747934,6,200
"18426",35.384346,-80.786208,36,149
"7919",33.4217227,-111.8056733,13,22
"22726",33.423991,-111.939582,73,461
"8558",35.04297419,-80.86349487,10,25
"1886",45.5142398,-73.5730066,8,6
"18818",36.012764,-115.136056,38,162
"16899",55.9485903,-3.194447,129,110
"4246",33.49570463,-112.1541197,7,11
"17750",36.066304,-115.255162,32,129
"18763",35.2543,-81.027813,29,160
"21511",33.534484,-112.2619851,60,310
"18320",36.1143876,-115.1809762,83,146
"4499",36.2608162,-115.1711298,6,11
"4468",36.10760017,-115.1716613,12,11
"10258",33.320525,-111.908478,15,34
"682",36.1652351,-115.1557538,7,4
"2154",55.9527013,-3.1970506,3,6
"5758",43.127149,-89.30111,10,15
"5623",43.0252774,-89.4139174,12,14
"5932",36.2878295,-115.1785522,7,15
"7241",33.465674,-112.033977,29,20
"2436",33.379574,-111.772697,3,7
"2702",55.9460509,-3.2213573,7,7
"18530",45.4960774,-73.5755999,30,153
"1210",45.5067813,-73.5529125,6,5
"1309",45.5320511,-73.6128011,9,5
"16011",33.450775,-111.986726,6,92
"21372",40.1189773,-88.244369,218,297
"20434",33.3042644,-111.9776786,115,232
"678",40.4267583,-79.9662357,5,4
"14165",36.2157057,-115.0969183,6,66
"9830",35.22414,-80.90324,6,31
"2779",49.0087155,8.3955183,57,8
"24142",33.5868352,-111.925891,329,1008
"4642",33.4369884,-111.9269769,18,12
"9808",33.60074615,-111.7149277,22,31
"4756",36.2842163,-115.1787673,4,12
"20096",35.226433,-80.84468,95,215
"17650",32.87930786,-111.6817331,22,127
"15765",33.5388471,-111.9641728,20,88
"23662",36.1253118,-115.2792238,128,720
"7172",33.3789902,-111.8607033,7,19
"21676",33.409111,-111.6849852,16,324
"16081",33.6060147,-112.3023195,6,93
"3810",45.523248,-73.5802913,17,10
"21420",33.394271,-111.875146,103,302
"15764",43.0743855,-89.3871334,42,88
"17365",33.5577181,-111.8987131,38,120
"3175",35.9968788,-115.2075469,5,8
"21376",33.6385041,-112.3569175,31,298
"8623",36.1465042,-115.2072072,7,25
"8864",45.4979802,-73.5730706,11,27
"16200",36.1427564,-115.1578748,28,96
"24457",36.1640019,-115.2893397,197,1511
"5090",45.5190341,-73.5965383,34,13
"7722",32.930543,-112.673852,5,21
"15783",55.957626,-3.2080435,22,88
"21540",35.2277626,-80.8379816,64,312
"5966",33.6015186,-112.2894501,3,15
"16832",33.3786329,-111.9690009,15,108
"21853",35.2160913,-80.8537106,65,341
"12456",35.224097,-80.894656,4,49
"14989",33.6059421,-112.036967,71,76
"22432",36.11727976,-115.1717641,58,410
"21104",36.1385152,-115.2843553,168,278
"13463",33.711091,-112.1122766,27,58
"11668",33.5313101,-112.064508,25,43
"22036",33.445956,-112.06625,81,361
"14334",33.642965,-112.1567738,19,68
"102",35.0071247,-80.6721082,6,3
"22053",43.0566087,-89.4998028,174,362
"3922",33.4497941,-111.9264325,7,10
"15609",40.4812838,-79.9748789,77,85
"4583",36.175,-115.136389,11,11
"5493",45.5134974,-73.5663532,9,14
"24144",33.501821,-111.919938,315,1009
"19818",35.9977121,-114.9885385,4,202
"16261",36.1152241,-115.2939712,25,97
"18537",33.639176,-112.0656185,19,153
"18446",33.4861448,-111.9089018,68,150
"14247",45.5188306,-73.5917449,11,67
"9933",33.63713,-112.218148,9,32
"17539",33.5538282,-112.0980631,15,124
"20283",43.133746,-89.298753,50,224
"12335",35.3034346,-80.8578426,33,48
"21799",33.4640983,-112.073569,152,336
"14338",35.1748509,-80.847318,32,68
"3260",36.1661467,-115.133754,3,8
"24493",36.028936,-115.117185,326,1576
"14445",33.2363521,-111.7899053,29,69
"12854",33.45064,-112.391644,4,52
"4102",33.3929479,-112.072993,7,10
"9894",45.5132741,-73.5709104,29,32
"4385",45.497496,-73.580459,12,11
"13111",33.4154114,-111.6340099,31,55
"15801",33.4948208,-112.0163009,24,89
"4791",45.5243876,-73.6049072,9,12
"4698",36.1622362,-115.0621037,10,12
"14658",33.5080183,-112.0270172,53,72
"3653",35.217984,-80.793414,7,9
"5460",33.4147164,-111.8520907,17,14
"16802",33.66785401,-112.0296371,9,107
"5206",33.553619,-112.109215,6,13
"15880",33.4072869,-111.787759,32,90
"8539",45.5245333,-73.5960514,23,25
"11295",33.497888,-111.923117,13,40
"8167",33.4226005,-111.9402853,10,23
"14223",33.6397477,-112.2287529,38,67
"24288",36.05571416,-115.0468762,156,1181
"17679",36.2833251,-115.1331479,41,128
"4323",40.416731,-79.925176,5,11
"21937",33.4217341,-111.9396896,53,351
"19726",35.17585405,-80.87776843,19,198
"23685",36.055728,-115.171547,109,731
"13900",36.10737645,-115.1738885,9,62
"21984",36.11621475,-115.3134003,17,355
"17277",36.0860344,-115.3073116,87,118
"3991",33.4657273,-112.0057729,4,10
"23781",36.20009658,-115.2816439,176,775
"23342",40.440287,-80.002585,340,601
"1337",45.5414956,-73.6224827,6,5
"23118",33.360818,-111.790077,194,545
"19168",40.45165386,-79.93271784,87,175
"2611",33.3789718,-111.6018113,5,7
"17862",33.348447,-111.979848,3,132
"9521",33.06934755,-112.0440992,8,30
"2558",36.128561,-115.1711298,14,7
"11345",35.088455,-80.845816,3,40
"6924",35.225324,-80.842187,8,18
"7029",45.4916086,-73.5820461,25,19
"9938",33.3044612,-111.9945753,15,32
"5985",33.6557032,-112.1527765,18,15
"15576",33.4074267,-111.9099123,123,85
"21670",35.2123325,-80.8185821,65,324
"22595",33.4088243,-111.9251506,36,439
"18602",33.4360388,-112.0026246,35,155
"17425",36.0692189,-115.298426,10,121
"15315",36.0662825,-115.0462299,21,81
"2656",33.450595,-112.029835,3,7
"9264",36.2033098,-115.242248,18,28
"20317",36.0125177,-115.1526505,17,225
"14409",33.4862403,-112.0996877,24,69
"23994",36.115413,-115.241307,82,890
"15787",40.48766661,-79.88328998,6,88
"11268",45.5179642,-73.5885491,38,40
"20905",33.45727587,-112.3058769,47,264
"19602",36.07145839,-115.0833777,71,192
"8272",36.167252,-115.154643,9,24
"23638",33.422318,-111.935883,133,710
"22318",33.3628716,-111.9283604,57,393
"11890",43.0570896,-89.5092997,12,44
"7760",36.1754227,-115.0623694,10,22
"16625",33.6115419,-112.2380691,22,104
"17653",40.40887838,-79.91808943,73,127
"1271",49.0061,8.43102,7,5
"20713",33.6716432,-111.9057779,147,250
"5791",40.11634,-88.22085,14,15
"21413",33.642559,-112.357711,23,301
"4164",55.9280595,-3.22968,8,10
"14575",36.0577328,-115.1583224,32,71
"982",33.24832,-111.563839,3,4
"18468",33.6261448,-112.1868521,19,151
"22194",40.4094884,-79.9151108,94,377
"12981",40.3940168,-80.0629702,21,54
"1976",33.3490298,-111.9272358,11,6
"10765",33.4052312,-111.9787347,15,37
"4771",36.089649,-115.242873,10,12
"23095",33.67921125,-111.9657898,152,537
"23128",36.11028292,-115.1681462,240,547
"20337",36.10015727,-114.923172,96,227
"3193",45.5617046,-73.7461549,4,8
"2277",33.6387673,-112.3942724,3,7
"18754",33.6040137,-111.7166851,102,160
"20347",33.27941684,-111.7896356,32,227
"4755",45.4820279,-73.7985497,3,12
"485",45.5102231,-73.6877525,3,3
"8740",55.9521881,-3.2060804,40,26
"23725",33.47793397,-112.0735236,322,747
"5368",33.4666105,-111.9140909,3,13
"24594",36.0552438,-115.2258702,700,1877
"13078",33.50934658,-112.011749,23,55
"18139",36.114987,-115.2410939,41,141
"262",35.183472,-80.756938,3,3
"880",55.9377649,-3.1769633,5,4
"14004",36.1394481,-115.0657015,12,64
"5067",36.158472,-115.123067,4,13
"19982",33.4224751,-112.2719205,8,209
"372",43.074921,-89.390348,5,3
"11049",36.0755982,-115.2899561,10,39
"15898",43.095959,-89.511521,59,91
"18789",33.493298,-111.934032,113,161
"17640",40.446578,-79.99496,6,126
"18126",36.171328,-115.244801,90,141
"14200",33.5537428,-112.117295,8,66
"24089",33.31953113,-111.874307,258,959
"6662",40.48838271,-79.88542173,7,17
"24339",33.4954826,-111.9883722,262,1244
"2275",35.096321,-80.78463,16,7
"16384",33.49314649,-112.2894251,57,99
"22540",33.43690166,-111.9943682,126,428
"15252",33.640453,-112.108785,30,80
"15762",40.4511665,-79.9345744,70,88
"22772",40.4666791,-79.9643786,200,472
"8",40.110186,-88.2430452,14,3
"17274",33.4946627,-112.338095,52,118
"20653",35.96536115,-115.1680066,111,246
"1958",40.0995198,-88.2443879,44,6
"10102",36.1915723,-115.2593102,40,33
"18494",35.2263267,-80.8429359,10,151
"4234",40.4762289,-79.9208742,11,11
"2149",45.4954904,-73.6207203,3,6
"18128",35.227737,-80.8425996,59,141
"11852",36.197656,-115.2469299,10,44
"2749",33.4872128,-112.3626572,5,7
"2771",36.168754,-115.15736,4,7
"12231",33.59949052,-111.9834622,36,47
"10759",33.7106901,-112.2022413,24,37
"19892",36.10305008,-115.2025182,56,206
"21373",33.407997,-111.887898,103,298
"8121",36.1248998,-115.1350531,5,23
"12303",45.5327988,-73.6146011,19,47
"12576",35.095935,-80.677429,15,50
"17205",36.10787588,-115.1752229,8,116
"10169",33.6247569,-111.9329277,5,33
"9891",36.186453,-115.116566,15,32
"19474",36.0687779,-115.1768402,68,188
"2342",33.512596,-111.881225,4,7
"12236",33.480105,-112.0813612,16,47
"18112",40.4463247,-80.0076447,37,140
"2640",45.5080559,-73.5539177,16,7
"21717",36.114311,-115.1204951,62,328
"6525",45.5019728,-73.5620096,15,17
"21290",36.16785039,-115.1405528,136,290
"6723",43.48176666,-80.52560057,5,18
"18309",35.08529006,-80.87984562,51,146
"21760",33.3772629,-111.7915987,13,331
"3513",33.450595,-112.029835,3,9
"2915",43.0342511,-89.4217489,6,8
"12433",45.5170072,-73.589832,52,49
"4140",35.188534,-80.690679,5,10
"18820",36.1273513,-115.3147654,22,162
"12685",33.378957,-111.875732,16,51
"1818",45.5228967,-73.5836732,16,6
"12821",45.5214614,-73.596972,24,52
"2092",45.49404141,-73.56379106,4,6
"6656",33.46898,-112.22115,3,17
"4430",33.829967,-111.932838,12,11
"18686",43.07208923,-89.45229833,110,158
"7803",36.115518,-115.114144,5,22
"7417",36.195696,-115.040472,7,20
"6215",55.9459816,-3.2125303,12,16
"12211",43.0452285,-89.3261385,15,47
"2614",43.4777702,-80.5254079,3,7
"86",35.295969,-80.79768,4,3
"4477",55.95397389,-3.115916582,4,11
"14869",36.05753,-115.149172,8,74
"12119",35.3086843,-80.7484324,4,46
"10083",45.5229063,-73.6040828,19,33
"13939",35.312144,-80.745093,32,63
"20958",33.3482841,-111.9803928,112,268
"1978",45.5343892,-73.6156062,4,6
"21578",33.67055549,-111.906227,60,315
"5724",55.9564751,-3.188591479,8,14
"11453",36.199276,-115.280873,5,41
"19544",36.114355,-115.17099,221,190
"3330",43.029714,-89.4109642,8,9
"24214",36.126437,-115.1917,211,1079
"14135",43.1062742,-89.5113122,15,66
"6236",43.4152616,-80.5134885,4,16
"3242",55.9537934,-3.1156112,5,8
"16185",33.486702,-111.909417,10,95
"10954",35.3680053,-80.7107147,9,38
"17331",40.3897336,-80.0409102,54,120
"11696",33.455418,-111.987786,48,43
"5512",40.4072694,-79.9098159,10,14
"6346",40.394482,-80.021538,13,16
"7554",33.509991,-112.103239,30,21
"3033",45.53528223,-73.61470421,8,8
"436",55.9514896,-3.1916172,7,3
"5506",33.3794169,-111.785048,4,14
"21314",40.467054,-79.96398,139,292
"9183",45.5150378,-73.5632451,21,28
"21547",36.160444,-115.289838,84,312
"14511",36.1292353,-115.0925631,36,70
"10871",36.1798736,-115.2066612,15,37
"470",36.0919655,-115.1730561,3,3
"5215",45.5166687,-73.5788358,7,13
"23780",33.413324,-111.873436,262,775
"15246",33.5964011,-112.1201741,22,80
"4960",33.3465008,-111.8770087,5,12
"3384",35.970613,-114.85293,20,9
"24316",36.118793,-115.1726,672,1217
"19684",36.2842635,-115.2877129,14,195
"4351",33.466218,-112.3583411,17,11
"11707",43.251045,-89.374983,11,43
"12101",33.4152786,-111.8097885,16,46
"20329",33.57123906,-111.8866324,82,226
"1663",55.93831076,-3.314567916,3,5
"17232",35.2273169,-80.843148,22,117
"3110",33.4586895,-112.0671875,5,8
"11078",36.2688537,-115.1104392,19,39
"5916",33.5538702,-112.1342566,10,15
"1173",45.508393,-73.5605178,9,5
"15794",40.11774191,-88.24151398,65,89
"12916",43.129593,-89.309073,48,53
"21835",33.31983342,-111.8959236,50,339
"3405",35.123323,-80.710313,9,9
"13522",33.6380899,-112.2051629,15,59
"1615",33.6698624,-112.030859,3,5
"320",33.487452,-112.100338,3,3
"21344",36.1591357,-115.3207633,30,295
"22841",33.378101,-111.755424,172,485
"13292",40.456766,-79.930303,24,56
"14183",35.22656488,-80.84306277,29,66
"14320",33.475371,-112.048271,69,68
"9381",33.6246885,-112.2208068,16,29
"9032",36.0380818,-115.2789232,25,27
"2502",36.006677,-115.097033,10,7
"9975",36.16976929,-115.1415558,8,32
"18176",43.072631,-89.384011,132,142
"7702",33.407934,-111.892433,3,21
"20689",36.10492211,-115.1736002,120,248
"14347",36.1958244,-115.2063397,16,68
"24500",36.1016356,-115.2044461,242,1581
"23047",33.463172,-112.074725,143,526
"4725",43.120575,-89.3083769,23,12
"11974",36.08361283,-115.0327397,3,45
"410",55.9441696,-3.2025293,7,3
"1685",43.0734008,-89.382498,4,5
"9065",33.44205387,-112.3411526,3,27
"4278",33.6391923,-111.8643936,15,11
"13430",33.682125,-112.205263,5,58
"1435",45.5168443,-73.5897579,6,5
"5329",36.1592495,-115.2248734,6,13
"7537",43.4494613,-80.4911336,12,21
"23832",33.4937394,-111.9257485,299,797
"8455",33.6378021,-112.2704632,10,25
"8824",55.9469108,-3.197444,18,26
"5601",45.5064256,-73.5706059,6,14
"8757",33.4484514,-112.0131678,5,26
"5164",40.441062,-80.002126,14,13
"21886",36.0996904,-115.1195912,107,345
"6650",55.95210901,-3.201161127,3,17
"24503",36.1382994,-115.1613043,516,1584
"5277",55.944773,-3.1851636,6,13
"3235",55.9498148,-3.1928585,3,8
"7042",35.232204,-80.848589,16,19
"16957",40.4270451,-79.9496055,95,111
"6210",45.505647,-73.556288,12,16
"1522",36.2603405,-115.1171278,4,5
"15499",36.1100668,-115.172501,46,83
"511",45.53466569,-73.51429232,3,3
"15584",33.349062,-111.961686,11,85
"19159",36.18108785,-115.2595263,37,174
"9820",32.9404139,-111.754834,10,31
"5095",33.567188,-112.135113,20,13
"22480",33.473125,-112.0650914,198,419
"16975",33.3375314,-111.8596545,65,111
"5195",33.3791386,-111.6400507,9,13
"22564",36.12033871,-115.1743889,102,433
"18819",36.12689718,-115.1721598,77,162
"20327",36.1608544,-115.3315267,149,226
"4812",36.1014779,-115.296366,8,12
"11337",43.0741857,-89.3929005,19,40
"15276",36.1253118,-115.2792238,33,80
"19764",33.62514183,-111.9254594,58,199
"9002",36.1214517,-115.1696112,8,27
"19641",43.05898,-89.502006,15,193
"8611",33.6486306,-112.3638073,3,25
"11759",35.1854212,-80.8809845,17,43
"8043",45.4886646,-73.5667708,10,23
"10079",33.611402,-112.112968,8,33
"16085",36.0410251,-115.1722419,22,93
"5760",33.362894,-111.7897157,12,15
"14251",45.5807511,-73.5442442,11,67
"1722",49.00418,8.36873,36,6
"4262",33.3491017,-111.9265922,27,11
"11765",33.6508383,-112.2345609,3,43
"8224",33.61416,-111.926315,4,24
"7516",35.32468602,-80.9463235,8,21
"7696",36.262351,-115.178165,7,21
"15003",45.51639,-73.5660955,38,76
"11785",33.390567,-111.6903269,9,44
"10880",36.0148506,-114.9579756,10,37
"19331",40.4059025,-79.9119948,70,182
"8939",36.1054255,-115.1505356,9,27
"3814",36.1959125,-115.1198297,12,10
"21082",36.273996,-115.2691789,65,276
"2474",36.2630448,-115.2481338,10,7
"15527",43.0548519,-89.450401,55,84
"5994",40.4396782,-79.9959316,6,15
"13178",33.665801,-112.1867578,13,55
"2530",33.4826514,-111.9349579,8,7
"10222",43.075131,-89.394445,37,34
"21607",36.119556,-115.173336,85,318
"9734",33.699034,-112.1068993,20,31
"15614",55.9505008,-3.1889333,19,86
"7793",36.10978887,-115.1741057,8,22
"1807",45.5063912,-73.5597835,6,6
